attack, process_id, process_name, label
atlasv2/h1-m2, 2552, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 1464, c:\windows\system32\taskhost.exe, benign
atlasv2/h1-m2, 864, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 2236, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 2564, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 3652, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 3152, c:\windows\system32\searchprotocolhost.exe, benign
atlasv2/h1-m2, 5663, c:\windows\system32\dllhost.exe, contaminated
atlasv2/h1-m2, 5735, c:\windows\system32\dllhost.exe, contaminated
atlasv2/h1-m2, 2648, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 3236, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 372, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 2844, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 3044, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 3948, c:\program files\common files\microsoft shared\officesoftwareprotectionplatform\osppsvc.exe, contaminated
atlasv2/h1-m2, 3108, c:\program files\microsoft office\office14\excel.exe, contaminated
atlasv2/h1-m2, 2644, c:\windows\system32\searchfilterhost.exe, benign
atlasv2/h1-m2, 1420, c:\windows\system32\searchprotocolhost.exe, benign
atlasv2/h1-m2, 3576, c:\windows\system32\audiodg.exe, contaminated
atlasv2/h1-m2, 3632, c:\windows\system32\svchost.exe, contaminated
atlasv2/h1-m2, 2232, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 2756, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 4064, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 2248, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 1080, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 4028, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 2868, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 2664, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 460, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 2308, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 3776, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 3916, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 2944, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 2468, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 1228, c:\windows\system32\msiexec.exe, contaminated
atlasv2/h1-m2, 4020, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 424, c:\windows\system32\wininit.exe, benign
atlasv2/h1-m2, 2768, c:\program files\confer\repux.exe, benign
atlasv2/h1-m2, 472, c:\program files\vmware\vmware tools\vmtoolsd.exe, benign
atlasv2/h1-m2, 3660, c:\program files\mozilla firefox\firefox.exe, contaminated
atlasv2/h1-m2, 728, c:\program files\vmware\vmware tools\vmacthlp.exe, benign
atlasv2/h1-m2, 1908, c:\windows\system32\wbem\unsecapp.exe, benign
atlasv2/h1-m2, 1892, c:\windows\system32\svchost.exe, benign
atlasv2/h1-m2, 2036, c:\program files\vmware\vmware tools\vmware vgauth\vgauthservice.exe, benign
atlasv2/h1-m2, 2272, c:\windows\system32\svchost.exe, benign
atlasv2/h1-m2, 3336, c:\windows\system32\wbem\wmiapsrv.exe, benign
atlasv2/h1-m2, 3748, c:\program files\confer\repwsc.exe, benign
atlasv2/h1-m2, 300, c:\windows\system32\smss.exe, benign
atlasv2/h1-m2, 3788, c:\windows\system32\conhost.exe, benign
atlasv2/h1-m2, 2728, c:\windows\system32\msdtc.exe, benign
atlasv2/h1-m2, 2428, c:\windows\system32\wbem\wmiprvse.exe, benign
atlasv2/h1-m2, 940, c:\program files\mozilla firefox\firefox.exe, contaminated
atlasv2/h1-m2, 1552, c:\windows\system32\dwm.exe, benign
atlasv2/h1-m2, 3840, c:\windows\microsoft.net\framework\v4.0.30319\mscorsvw.exe, benign
atlasv2/h1-m2, 976, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 3332, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 3784, c:\windows\system32\mmc.exe, benign
atlasv2/h1-m2, 2180, c:\windows\system32\consent.exe, benign
atlasv2/h1-m2, 2200, c:\windows\system32\wbem\wmiapsrv.exe, contaminated
atlasv2/h1-m2, 3640, c:\windows\system32\dllhost.exe, benign
atlasv2/h1-m2, 6513, c:\windows\system32\dllhost.exe, benign
atlasv2/h1-m2, 1360, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 128, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 2500, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 2908, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 2648, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 2028, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 2576, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 116, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 1548, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 864, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 2404, c:\windows\system32\macromed\flash\flashplayerupdateservice.exe, contaminated
atlasv2/h1-m2, 1212, c:\windows\system32\conhost.exe, contaminated
atlasv2/h1-m2, 2648, c:\windows\system32\macromed\flash\flashplayerupdateservice.exe, benign
atlasv2/h1-m2, 1184, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 3060, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 2868, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 2664, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 2772, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 2044, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 3484, c:\windows\system32\dllhost.exe, contaminated
atlasv2/h1-m2, 7435, c:\windows\system32\dllhost.exe, contaminated
atlasv2/h1-m2, 3964, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 948, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 3868, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 936, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 3828, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 844, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 3012, c:\windows\system32\searchfilterhost.exe, benign
atlasv2/h1-m2, 3960, c:\windows\system32\audiodg.exe, contaminated
atlasv2/h1-m2, 1208, c:\windows\system32\dllhost.exe, contaminated
atlasv2/h1-m2, 2440, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 208, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 644, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 4080, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 576, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 3924, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 2752, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 2284, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 376, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 2600, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 3592, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 2196, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 3000, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 2472, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 1108, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 764, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 2244, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 1864, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 2268, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 2648, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 2292, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 1108, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 936, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 3652, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 3940, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 372, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 2968, c:\windows\system32\mmc.exe, benign
atlasv2/h1-m2, 2900, c:\windows\system32\consent.exe, contaminated
atlasv2/h1-m2, 2200, c:\windows\system32\dllhost.exe, contaminated
atlasv2/h1-m2, 8530, c:\windows\system32\dllhost.exe, contaminated
atlasv2/h1-m2, 2304, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 1668, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 1720, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 2608, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 2356, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 3560, c:\windows\system32\searchfilterhost.exe, benign
atlasv2/h1-m2, 3072, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 1404, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 3216, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 1840, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 3592, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 2508, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 3588, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m2, 3028, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 2368, c:\program files\vmware\vmware tools\tpautoconnsvc.exe, benign
atlasv2/h1-m3, 1400, c:\windows\system32\spoolsv.exe, benign
atlasv2/h1-m3, 3380, c:\program files\mozilla firefox\firefox.exe, attack
atlasv2/h1-m3, 5796, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 668, c:\program files\confer\repmgr.exe, benign
atlasv2/h1-m3, 5828, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 5856, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 5888, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 5916, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 5944, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 5976, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 6016, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 6044, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 6072, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 6100, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 6128, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 4120, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 3780, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 4236, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 4316, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 4352, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 848, c:\windows\system32\svchost.exe, contaminated
atlasv2/h1-m3, 2320, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 4172, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 5556, c:\windows\system32\searchfilterhost.exe, benign
atlasv2/h1-m3, 4244, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 4132, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 2704, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 4516, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 4564, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 4468, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 5536, c:\windows\system32\searchprotocolhost.exe, benign
atlasv2/h1-m3, 3056, c:\windows\system32\searchindexer.exe, benign
atlasv2/h1-m3, 4608, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 4016, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 4672, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 4648, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 4488, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 4916, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 596, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 2756, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 3692, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 3248, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 3436, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 3684, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 3948, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 3540, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 1904, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 4, SYSTEM, benign
atlasv2/h1-m3, 976, c:\windows\system32\svchost.exe, attack
atlasv2/h1-m3, 1044, c:\windows\system32\audiodg.exe, benign
atlasv2/h1-m3, 2740, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 2364, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 3844, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 876, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 2204, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 2712, c:\windows\system32\svchost.exe, benign
atlasv2/h1-m3, 480, c:\windows\system32\services.exe, attack
atlasv2/h1-m3, 1228, c:\windows\system32\svchost.exe, benign
atlasv2/h1-m3, 1848, c:\windows\system32\svchost.exe, benign
atlasv2/h1-m3, 1304, c:\windows\system32\searchprotocolhost.exe, benign
atlasv2/h1-m3, 660, c:\windows\system32\searchfilterhost.exe, benign
atlasv2/h1-m3, 2684, c:\windows\system32\wbem\wmiprvse.exe, benign
atlasv2/h1-m3, 2928, c:\windows\system32\wbem\wmiapsrv.exe, benign
atlasv2/h1-m3, 3552, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 5180, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 5040, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 3252, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 5248, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 2936, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 3616, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 3604, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 3656, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 3672, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 1580, c:\windows\explorer.exe, contaminated
atlasv2/h1-m3, 1460, c:\windows\system32\svchost.exe, benign
atlasv2/h1-m3, 5976, c:\program files\common files\microsoft shared\officesoftwareprotectionplatform\osppsvc.exe, benign
atlasv2/h1-m3, 4240, c:\program files\microsoft office\office14\excel.exe, contaminated
atlasv2/h1-m3, 2648, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 4988, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 1880, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 2832, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 1052, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 2616, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 3444, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 5032, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 2652, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 5124, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 5052, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 3440, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 5036, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 5040, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 3252, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 3628, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 3564, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 1016, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 3640, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 5240, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 860, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 4596, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 6100, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 4776, c:\program files\mozilla firefox\firefox.exe, contaminated
atlasv2/h1-m3, 3324, c:\windows\system32\searchprotocolhost.exe, benign
atlasv2/h1-m3, 1208, c:\python27\python.exe, contaminated
atlasv2/h1-m3, 340, c:\windows\system32\cmd.exe, benign
atlasv2/h1-m3, 4040, c:\windows\system32\conhost.exe, benign
atlasv2/h1-m3, 432, c:\windows\system32\csrss.exe, benign
atlasv2/h1-m3, 1344, c:\program files\wireshark\dumpcap.exe, benign
atlasv2/h1-m3, 3556, c:\program files\wireshark\tshark.exe, benign
atlasv2/h1-m3, 3312, c:\windows\system32\conhost.exe, benign
atlasv2/h1-m3, 2108, c:\windows\system32\cmd.exe, benign
atlasv2/h1-m3, 2716, c:\windows\system32\conhost.exe, benign
atlasv2/h1-m3, 1488, c:\windows\system32\svchost.exe, contaminated
atlasv2/h1-m3, 1489, c:\windows\system32\dllhost.exe, benign
atlasv2/h1-m3, 652, c:\windows\system32\svchost.exe, attack
atlasv2/h1-m3, 3636, c:\windows\system32\audiodg.exe, contaminated
atlasv2/h1-m3, 3608, c:\windows\system32\dllhost.exe, contaminated
atlasv2/h1-m3, 5656, c:\windows\system32\audiodg.exe, contaminated
atlasv2/h1-m3, 1510, c:\windows\system32\taskhost.exe, contaminated
atlasv2/h1-m3, 1304, c:\windows\system32\mmc.exe, benign
atlasv2/h1-m3, 1968, c:\windows\sysmon.exe, contaminated
atlasv2/h1-m3, 3352, c:\windows\system32\consent.exe, contaminated
atlasv2/h1-m3, 1525, c:\windows\system32\lsass.exe, attack
atlasv2/h1-m3, 2296, c:\windows\system32\dllhost.exe, contaminated
atlasv2/h1-m3, 1544, c:\windows\system32\dllhost.exe, contaminated
atlasv2/h1-m3, 5304, c:\windows\system32\mmc.exe, contaminated
atlasv2/h1-m3, 1960, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 5268, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 1996, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 2844, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 3828, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 840, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 2000, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 1264, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 4804, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 2320, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 5576, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 2712, c:\program files\mozilla firefox\plugin-container.exe, attack
atlasv2/h1-m3, 4868, c:\windows\system32\audiodg.exe, contaminated
atlasv2/h1-m3, 1880, c:\windows\system32\audiodg.exe, attack
atlasv2/h1-m3, 4688, c:\windows\system32\searchfilterhost.exe, benign
atlasv2/h1-m3, 4584, c:\windows\system32\searchprotocolhost.exe, benign
atlasv2/h1-m3, 5512, c:\windows\system32\dllhost.exe, contaminated
atlasv2/h1-m3, 1380, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 5224, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 5392, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 2128, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 5348, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 4524, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 5532, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 2596, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 5592, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 5288, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 5760, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-m3, 5816, c:\program files\confer\repwmiutils.exe, benign
